Location_id,Sensor_id,State,Area,Sensor_name,Latitude,Longitude
407,710,Telangana,Zoo Park,co µg/m³,17.349694,78.451437
407,712,Telangana,Zoo Park,no2 µg/m³,17.349694,78.451437
407,713,Telangana,Zoo Park,so2 µg/m³,17.349694,78.451437
407,714,Telangana,Zoo Park,pm25 µg/m³,17.349694,78.451437
407,715,Telangana,Zoo Park,pm10 µg/m³,17.349694,78.451437
301,1166,Haryana,Vikas Sadan,pm25 µg/m³,28.4501238,77.0263051
697,1205,West Bengal,Haldia,no2 µg/m³,22.06047,88.109737
697,1207,West Bengal,Haldia,co µg/m³,22.06047,88.109737
697,1208,West Bengal,Haldia,so2 µg/m³,22.06047,88.109737
697,1209,West Bengal,Haldia,pm10 µg/m³,22.06047,88.109737
860,1545,Punjab,Sanjay Palace,pm25 µg/m³,27.19865833,78.00598056
860,1546,Punjab,Sanjay Palace,co µg/m³,27.19865833,78.00598056
2456,4712,Uttar Pradesh,Talkatora District Industries Center,co µg/m³,26.83399722,80.8917361
2456,5231,Uttar Pradesh,Talkatora District Industries Center,no2 µg/m³,26.83399722,80.8917361
2586,5339,Tamil Nadu,Manali,co µg/m³,13.164544,80.26285
2586,5340,Tamil Nadu,Manali,no2 µg/m³,13.164544,80.26285
2583,5343,Haryana,Sector-6,pm25 µg/m³,30.7057778,76.85318056
2583,5345,Haryana,Sector-6,so2 µg/m³,30.7057778,76.85318056
2583,5357,Haryana,Sector-6,no2 µg/m³,30.7057778,76.85318056
2583,5359,Haryana,Sector-6,co µg/m³,30.7057778,76.85318056
301,5396,Haryana,Vikas Sadan,co µg/m³,28.4501238,77.0263051
2596,5397,Maharashtra,Solapur,pm25 µg/m³,17.6599188,75.9063906
2596,5399,Maharashtra,Solapur,pm10 µg/m³,17.6599188,75.9063906
2596,5402,Maharashtra,Solapur,no2 µg/m³,17.6599188,75.9063906
2596,5403,Maharashtra,Solapur,so2 µg/m³,17.6599188,75.9063906
301,5405,Haryana,Vikas Sadan,so2 µg/m³,28.4501238,77.0263051
2596,5406,Maharashtra,Solapur,co µg/m³,17.6599188,75.9063906
301,5409,Haryana,Vikas Sadan,no2 µg/m³,28.4501238,77.0263051
2456,14237,Uttar Pradesh,Talkatora District Industries Center,pm25 µg/m³,26.83399722,80.8917361
2456,14238,Uttar Pradesh,Talkatora District Industries Center,so2 µg/m³,26.83399722,80.8917361
2586,14311,Tamil Nadu,Manali,so2 µg/m³,13.164544,80.26285
2586,14319,Tamil Nadu,Manali,pm25 µg/m³,13.164544,80.26285
860,14322,Punjab,Sanjay Palace,so2 µg/m³,27.19865833,78.00598056
5509,14519,Delhi (NCT),Anand Vihar,co µg/m³,28.647622,77.315809
5509,14520,Delhi (NCT),Anand Vihar,so2 µg/m³,28.647622,77.315809
5509,14521,Delhi (NCT),Anand Vihar,pm25 µg/m³,28.647622,77.315809
5509,14522,Delhi (NCT),Anand Vihar,pm10 µg/m³,28.647622,77.315809
5509,14523,Delhi (NCT),Anand Vihar,no2 µg/m³,28.647622,77.315809
5541,14620,Delhi (NCT),Burari Crossing,pm10 µg/m³,28.7256504,77.2011573
5542,14623,Punjab,Civil Line,so2 µg/m³,31.321907,75.578914
5544,14629,Punjab,Model Town,so2 µg/m³,30.349388,76.366642
5546,14632,Jharkhand,Tata Stadium,so2 µg/m³,23.707909,86.41467
5546,14633,Jharkhand,Tata Stadium,no2 µg/m³,23.707909,86.41467
5547,14634,Karnataka,BWSSB Kadabesanahalli,so2 µg/m³,12.9352049,77.6814488
5548,14635,Karnataka,BTM Layout,pm25 µg/m³,12.9135218,77.5950804
5547,14636,Karnataka,BWSSB Kadabesanahalli,no2 µg/m³,12.9352049,77.6814488
5547,14637,Karnataka,BWSSB Kadabesanahalli,co µg/m³,12.9352049,77.6814488
5548,14639,Karnataka,BTM Layout,no2 µg/m³,12.9135218,77.5950804
5547,14641,Karnataka,BWSSB Kadabesanahalli,pm25 µg/m³,12.9352049,77.6814488
5548,14642,Karnataka,BTM Layout,so2 µg/m³,12.9135218,77.5950804
5546,14643,Jharkhand,Tata Stadium,pm10 µg/m³,23.707909,86.41467
5548,14657,Karnataka,BTM Layout,co µg/m³,12.9135218,77.5950804
5558,14680,Tamil Nadu,Alandur Bus Depot,pm25 µg/m³,12.909916100000002,80.1076538
5558,14681,Tamil Nadu,Alandur Bus Depot,no2 µg/m³,12.909916100000002,80.1076538
5558,14682,Tamil Nadu,Alandur Bus Depot,so2 µg/m³,12.909916100000002,80.1076538
5559,14683,Bihar,Collectorate,pm25 µg/m³,24.7955,84.9994
5559,14684,Bihar,Collectorate,so2 µg/m³,24.7955,84.9994
5559,14685,Bihar,Collectorate,no2 µg/m³,24.7955,84.9994
5558,14690,Tamil Nadu,Alandur Bus Depot,co µg/m³,12.909916100000002,80.1076538
5565,14701,Maharashtra,MIDC Khutala,so2 µg/m³,19.9775302,79.2337086
5565,14702,Maharashtra,MIDC Khutala,pm25 µg/m³,19.9775302,79.2337086
5565,14703,Maharashtra,MIDC Khutala,pm10 µg/m³,19.9775302,79.2337086
5565,14704,Maharashtra,MIDC Khutala,no2 µg/m³,19.9775302,79.2337086
5566,14705,Odisha,"Talcher Coalfields,Talcher",no2 µg/m³,20.9360711,85.1707021
5570,14717,Delhi (NCT),Aya Nagar,pm25 µg/m³,28.474261,77.131606
5574,14732,Karnataka,City Railway Station,so2 µg/m³,12.9756843,77.5660749
5566,14737,Odisha,"Talcher Coalfields,Talcher",co µg/m³,20.9360711,85.1707021
5559,14738,Bihar,Collectorate,co µg/m³,24.7955,84.9994
5566,14739,Odisha,"Talcher Coalfields,Talcher",so2 µg/m³,20.9360711,85.1707021
5576,14740,Rajasthan,Moti Doongri,so2 µg/m³,27.554793,76.611536
5566,14741,Odisha,"Talcher Coalfields,Talcher",pm10 µg/m³,20.9360711,85.1707021
5566,14743,Odisha,"Talcher Coalfields,Talcher",pm25 µg/m³,20.9360711,85.1707021
5565,14766,Maharashtra,MIDC Khutala,co µg/m³,19.9775302,79.2337086
5585,14767,Rajasthan,Ashok Nagar,so2 µg/m³,24.5886166,73.6321397
5585,14768,Rajasthan,Ashok Nagar,no2 µg/m³,24.5886166,73.6321397
5585,14770,Rajasthan,Ashok Nagar,pm10 µg/m³,24.5886166,73.6321397
5585,14772,Rajasthan,Ashok Nagar,pm25 µg/m³,24.5886166,73.6321397
5574,14773,Karnataka,City Railway Station,no2 µg/m³,12.9756843,77.5660749
5587,14774,Rajasthan,Collectorate,so2 µg/m³,26.268249,73.0193853
5574,14775,Karnataka,City Railway Station,pm10 µg/m³,12.9756843,77.5660749
5574,14779,Karnataka,City Railway Station,co µg/m³,12.9756843,77.5660749
5546,14780,Jharkhand,Tata Stadium,co µg/m³,23.707909,86.41467
5590,14788,Punjab,Ardhali Bazar,no2 µg/m³,25.3505986,82.9083074
5590,14790,Punjab,Ardhali Bazar,pm10 µg/m³,25.3505986,82.9083074
5592,14793,Maharashtra,Gangapur Road,so2 µg/m³,20.0073285,73.7762427
5592,14794,Maharashtra,Gangapur Road,pm25 µg/m³,20.0073285,73.7762427
5592,14795,Maharashtra,Gangapur Road,pm10 µg/m³,20.0073285,73.7762427
5590,14797,Punjab,Ardhali Bazar,so2 µg/m³,25.3505986,82.9083074
5592,14798,Maharashtra,Gangapur Road,no2 µg/m³,20.0073285,73.7762427
5590,14799,Punjab,Ardhali Bazar,pm25 µg/m³,25.3505986,82.9083074
5593,14801,Himachal Pradesh,Pimpleshwar Mandir,pm10 µg/m³,19.192056,72.9585188
5593,14802,Himachal Pradesh,Pimpleshwar Mandir,no2 µg/m³,19.192056,72.9585188
5594,14803,Bihar,Muzaffarpur Collectorate,pm25 µg/m³,26.1209,85.3647
5593,14804,Himachal Pradesh,Pimpleshwar Mandir,so2 µg/m³,19.192056,72.9585188
5590,14805,Punjab,Ardhali Bazar,co µg/m³,25.3505986,82.9083074
5593,14806,Himachal Pradesh,Pimpleshwar Mandir,pm25 µg/m³,19.192056,72.9585188
5596,14810,Andhra Pradesh,Secretariat,no2 µg/m³,16.5150833,80.5181667
5599,14813,Telangana,Bollaram Industrial Area,pm10 µg/m³,17.540891,78.358528
5596,14814,Andhra Pradesh,Secretariat,co µg/m³,16.5150833,80.5181667
5585,14817,Rajasthan,Ashok Nagar,co µg/m³,24.5886166,73.6321397
5601,14819,Punjab,Lajpat Nagar,so2 µg/m³,28.825341,78.7213009
5599,14820,Telangana,Bollaram Industrial Area,co µg/m³,17.540891,78.358528
5596,14821,Andhra Pradesh,Secretariat,pm10 µg/m³,16.5150833,80.5181667
5602,14822,West Bengal,Asansol Court Area,co µg/m³,23.685297,86.945968
5602,14823,West Bengal,Asansol Court Area,no2 µg/m³,23.685297,86.945968
5569,14824,Punjab,Punjab Agricultural University,so2 µg/m³,30.9028,75.8086
5596,14825,Andhra Pradesh,Secretariat,pm25 µg/m³,16.5150833,80.5181667
5569,14826,Punjab,Punjab Agricultural University,pm25 µg/m³,30.9028,75.8086
5569,14827,Punjab,Punjab Agricultural University,pm10 µg/m³,30.9028,75.8086
5596,14829,Andhra Pradesh,Secretariat,so2 µg/m³,16.5150833,80.5181667
5593,14830,Himachal Pradesh,Pimpleshwar Mandir,co µg/m³,19.192056,72.9585188
5569,14831,Punjab,Punjab Agricultural University,no2 µg/m³,30.9028,75.8086
5569,14832,Punjab,Punjab Agricultural University,co µg/m³,30.9028,75.8086
5602,14833,West Bengal,Asansol Court Area,pm10 µg/m³,23.685297,86.945968
5602,14835,West Bengal,Asansol Court Area,pm25 µg/m³,23.685297,86.945968
5603,14836,Madhya Pradesh,Sector-2 Industrial Area,no2 µg/m³,22.624758,75.675238
5602,14837,West Bengal,Asansol Court Area,so2 µg/m³,23.685297,86.945968
5603,14839,Madhya Pradesh,Sector-2 Industrial Area,co µg/m³,22.624758,75.675238
5599,14842,Telangana,Bollaram Industrial Area,no2 µg/m³,17.540891,78.358528
5607,14850,Karnataka,Peenya,no2 µg/m³,13.0270199,77.494094
5544,14852,Punjab,Model Town,no2 µg/m³,30.349388,76.366642
5608,14855,Odisha,GM Office,pm25 µg/m³,21.8004996,83.8396977
5603,14856,Madhya Pradesh,Sector-2 Industrial Area,pm10 µg/m³,22.624758,75.675238
5609,14858,Andhra Pradesh,Anam Kala Kendram,co µg/m³,16.9872867,81.7363176
5607,14859,Karnataka,Peenya,pm25 µg/m³,13.0270199,77.494094
5610,14860,Delhi (NCT),North Campus,pm25 µg/m³,28.6573814,77.1585447
5607,14862,Karnataka,Peenya,so2 µg/m³,13.0270199,77.494094
5611,14863,Maharashtra,Chandrapur,so2 µg/m³,19.645324,77.6345232
5612,14864,Rajasthan,Shastri Nagar,co µg/m³,26.9502929,75.730943
5592,14868,Maharashtra,Gangapur Road,co µg/m³,20.0073285,73.7762427
5614,14870,West Bengal,Padmapukur,co µg/m³,22.5687319,88.2797276
5609,14871,Andhra Pradesh,Anam Kala Kendram,no2 µg/m³,16.9872867,81.7363176
5615,14872,Chhattisgarh,Sidhu Kanhu Indoor Stadium,so2 µg/m³,23.5404352,87.2892225
5612,14873,Rajasthan,Shastri Nagar,no2 µg/m³,26.9502929,75.730943
5544,14874,Punjab,Model Town,co µg/m³,30.349388,76.366642
5614,14875,West Bengal,Padmapukur,no2 µg/m³,22.5687319,88.2797276
5614,14882,West Bengal,Padmapukur,pm10 µg/m³,22.5687319,88.2797276
5614,14883,West Bengal,Padmapukur,pm25 µg/m³,22.5687319,88.2797276
5614,14885,West Bengal,Padmapukur,so2 µg/m³,22.5687319,88.2797276
5610,14886,Delhi (NCT),North Campus,pm10 µg/m³,28.6573814,77.1585447
5617,14887,Haryana,Sector- 16A,no2 µg/m³,28.4088421,77.3099081
5615,14890,Chhattisgarh,Sidhu Kanhu Indoor Stadium,pm10 µg/m³,23.5404352,87.2892225
5603,14891,Madhya Pradesh,Sector-2 Industrial Area,pm25 µg/m³,22.624758,75.675238
5612,14894,Rajasthan,Shastri Nagar,pm10 µg/m³,26.9502929,75.730943
5608,14895,Odisha,GM Office,pm10 µg/m³,21.8004996,83.8396977
5609,14899,Andhra Pradesh,Anam Kala Kendram,pm10 µg/m³,16.9872867,81.7363176
5615,14900,Chhattisgarh,Sidhu Kanhu Indoor Stadium,no2 µg/m³,23.5404352,87.2892225
5615,14901,Chhattisgarh,Sidhu Kanhu Indoor Stadium,co µg/m³,23.5404352,87.2892225
5610,14902,Delhi (NCT),North Campus,no2 µg/m³,28.6573814,77.1585447
5603,14903,Madhya Pradesh,Sector-2 Industrial Area,so2 µg/m³,22.624758,75.675238
5619,14904,Madhya Pradesh,Vindhyachal STPS,co µg/m³,24.10897,82.64558
5619,14906,Madhya Pradesh,Vindhyachal STPS,no2 µg/m³,24.10897,82.64558
5609,14907,Andhra Pradesh,Anam Kala Kendram,pm25 µg/m³,16.9872867,81.7363176
5610,14909,Delhi (NCT),North Campus,co µg/m³,28.6573814,77.1585447
5541,14912,Delhi (NCT),Burari Crossing,pm25 µg/m³,28.7256504,77.2011573
5619,14913,Madhya Pradesh,Vindhyachal STPS,pm10 µg/m³,24.10897,82.64558
